"province","ioic_industry","year","count"
"Canada","Households: Electricity and other fuels","2014",54613
"Canada","Households: Electricity and other fuels","2015",53896
"Canada","Households: Electricity and other fuels","2016",51466
"Canada","Households: Electricity and other fuels","2017",52423
"Canada","Households: Electricity and other fuels","2018",53928
"Canada","Households: Electricity and other fuels","2019",51390
"Canada","Households: Electricity and other fuels","2020",47834
"Canada","Households: Electricity and other fuels","2021",45891
"Newfoundland and Labrador","Total, industries and households","2012",9074
"Newfoundland and Labrador","Total, industries and households","2013",9167
"Newfoundland and Labrador","Total, industries and households","2014",10195
"Newfoundland and Labrador","Total, industries and households","2015",10833
"Newfoundland and Labrador","Total, industries and households","2016",11063
"Newfoundland and Labrador","Total, industries and households","2017",10843
"Newfoundland and Labrador","Total, industries and households","2018",10552
"Newfoundland and Labrador","Total, industries and households","2019",10483
"Newfoundland and Labrador","Total, industries and households","2020",8420
"Newfoundland and Labrador","Total, industries and households","2021",7694
"Newfoundland and Labrador","Total, industries","2012",6711
"Newfoundland and Labrador","Total, industries","2013",6914
"Newfoundland and Labrador","Total, industries","2014",7674
"Newfoundland and Labrador","Total, industries","2015",8423
"Newfoundland and Labrador","Total, industries","2016",8614
"Newfoundland and Labrador","Total, industries","2017",8115
"Newfoundland and Labrador","Total, industries","2018",8005
"Newfoundland and Labrador","Total, industries","2019",8022
"Newfoundland and Labrador","Total, industries","2020",6224
"Newfoundland and Labrador","Total, industries","2021",5590
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2012",3
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2013",3
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2014",4
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2015",4
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2016",4
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2017",3
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2018",3
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2019",4
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2020",3
"Newfoundland and Labrador","Animal food manufacturing  [BS31110]","2021",4
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2012",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2013",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2014",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2015",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2016",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2017",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2018",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2019",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2020",0
"Newfoundland and Labrador","Sugar and confectionery product manufacturing  [BS31130]","2021",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2012",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2013",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2014",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2015",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2016",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2017",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2018",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2019",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2020",0
"Newfoundland and Labrador","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2021",0
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2012",5
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2013",6
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2014",5
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2015",4
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2016",6
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2017",5
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2018",1
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2019",1
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2020",1
"Newfoundland and Labrador","Dairy product manufacturing  [BS31150]","2021",1
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2012",2
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2013",4
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2014",5
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2015",5
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2016",5
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2017",4
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2018",4
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2019",4
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2020",4
"Newfoundland and Labrador","Meat product manufacturing  [BS31160]","2021",3
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2012",35
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2013",25
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2014",24
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2015",31
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2016",54
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2017",24
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2018",25
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2019",34
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2020",35
"Newfoundland and Labrador","Seafood product preparation and packaging  [BS31170]","2021",32
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2012",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2013",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2014",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2015",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2016",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2017",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2018",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2019",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2020",1
"Newfoundland and Labrador","Miscellaneous food manufacturing  [BS311A0]","2021",1
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2012",3
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2013",2
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2014",2
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2015",1
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2016",1
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2017",1
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2018",1
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2019",2
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2020",2
"Newfoundland and Labrador","Soft drink and ice manufacturing  [BS31211]","2021",1
"Newfoundland and Labrador","Breweries  [BS31212]","2012",15
"Newfoundland and Labrador","Breweries  [BS31212]","2013",13
"Newfoundland and Labrador","Breweries  [BS31212]","2014",15
"Newfoundland and Labrador","Breweries  [BS31212]","2015",21
"Newfoundland and Labrador","Breweries  [BS31212]","2016",14
"Newfoundland and Labrador","Breweries  [BS31212]","2017",13
"Newfoundland and Labrador","Breweries  [BS31212]","2018",14
"Newfoundland and Labrador","Breweries  [BS31212]","2019",6
"Newfoundland and Labrador","Breweries  [BS31212]","2020",9
"Newfoundland and Labrador","Breweries  [BS31212]","2021",8
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2012",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2013",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2014",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2015",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2016",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2017",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2018",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2019",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2020",0
"Newfoundland and Labrador","Wineries and distilleries  [BS3121A]","2021",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2012",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2013",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2014",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2015",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2016",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2017",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2018",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2019",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2020",0
"Newfoundland and Labrador","Tobacco manufacturing  [BS31220]","2021",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2012",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2013",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2014",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2015",1
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2016",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2017",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2018",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2019",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2020",0
"Newfoundland and Labrador","Textile and textile product mills  [BS31A00]","2021",0
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2012",0
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2013",0
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2014",1
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2015",6
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2016",1
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2017",0
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2018",0
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2019",1
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2020",1
"Newfoundland and Labrador","Clothing and leather and allied product manufacturing  [BS31B00]","2021",0
"Newfoundland and Labrador","Wood product manufacturing  [BS32100] 12","2012",11
"Newfoundland and Labrador","Wood product manufacturing  [BS32100] 12","2013",12
"Newfoundland and Labrador","Wood product manufacturing  [BS32100] 12","2014",12
